Reading data until stopped:
Time;airTMP;soilTMP;airHUM;soilHUM;light
600;18.3;19.4;29.3;99.3;4.1;
601;18.3;19.4;29.3;99.3;3.7;
602;18.3;19.7;29.3;99.2;3.9;
603;18.3;19.7;29.3;99.2;3.7;
604;18.3;19.6;29.3;99.2;3.9;
605;18.3;19.7;29.3;99.2;3.4;
606;18.3;19.4;29.3;99.2;4.1;
607;18.3;19.8;29.3;99.2;3.5;
608;18.3;19.7;29.3;99.2;4.1;
609;18.3;19.7;29.3;99.2;3.5;
610;18.3;19.7;29.3;99.2;4.1;
611;18.3;19.6;29.3;99.2;3.5;
612;18.3;19.5;29.3;99.2;4.1;
613;18.3;19.8;29.3;99.2;3.5;
614;18.3;19.6;29.3;99.2;3.9;
615;18.3;19.5;29.3;99.2;3.7;
616;18.3;19.8;29.3;99.2;3.9;
617;18.3;19.6;29.3;99.2;3.5;
618;18.3;19.7;29.3;99.2;4.1;
619;18.3;19.8;29.3;99.2;3.4;
620;18.3;19.4;29.3;99.2;3.9;
621;18.3;19.6;29.3;99.2;3.5;
622;18.3;19.9;29.3;99.2;4.2;
623;18.3;19.6;29.3;99.2;3.5;
624;18.3;19.7;29.3;99.2;4.1;
625;18.3;19.2;29.3;99.2;3.7;
626;18.3;19.5;29.3;99.2;4.1;
627;18.3;19.5;29.3;99.3;3.5;
628;18.3;19.6;29.3;99.2;4.1;
629;18.3;19.5;29.4;99.3;3.5;
630;18.3;19.6;29.4;99.3;4.1;
631;18.3;19.5;29.4;99.3;3.5;
632;18.3;19.9;29.4;99.3;4.1;
633;18.3;19.7;29.4;99.3;3.5;
634;18.3;19.4;29.4;99.3;4.1;
635;18.3;19.4;29.4;99.3;3.7;
636;18.3;19.5;29.4;99.3;4.1;
637;18.3;19.6;29.4;99.2;3.5;
638;18.3;19.7;29.4;99.3;3.9;
639;18.3;19.9;29.4;99.3;3.7;
640;18.3;19.7;29.4;99.3;4.1;
641;18.3;19.4;29.4;99.3;3.5;
642;18.3;19.8;29.4;99.3;4.2;
643;18.3;19.5;29.4;99.3;3.8;
644;18.3;19.8;29.4;99.3;3.9;
645;18.3;19.6;29.4;99.2;3.7;
646;18.3;19.5;29.4;99.2;3.9;
647;18.3;19.6;29.4;99.3;3.7;
648;18.3;19.1;29.4;99.3;3.9;
649;18.3;19.5;29.4;99.3;3.7;
650;18.3;19.7;29.4;99.3;4.1;
651;18.3;19.6;29.4;99.2;3.7;
652;18.3;19.4;29.4;99.2;4.1;
653;18.3;19.6;29.4;99.2;3.5;
654;18.3;19.9;29.3;99.2;3.9;
655;18.3;19.2;29.3;99.2;3.7;
656;18.3;19.4;29.3;99.2;4.1;
657;18.3;19.7;29.3;99.2;3.7;
658;18.3;19.6;29.3;99.2;4.1;
659;18.3;19.4;29.3;99.2;3.5;
660;18.3;19.5;29.4;99.2;4.1;
661;18.3;19.6;29.4;99.3;3.4;
662;18.3;19.6;29.4;99.2;3.9;
663;18.3;19.4;29.4;99.2;3.4;
664;18.3;19.4;29.4;99.3;3.9;
665;18.3;19.5;29.4;99.3;3.4;
666;18.3;19.8;29.4;99.3;3.8;
667;18.3;19.4;29.4;99.3;3.4;
668;18.3;19.7;29.4;99.3;3.8;
669;18.3;19.6;29.4;99.3;3.4;
670;18.3;19.6;29.4;99.3;3.9;
671;18.3;19.5;29.4;99.3;3.5;
672;18.3;19.8;29.4;99.3;4.1;
673;18.3;19.6;29.4;99.3;3.7;
674;18.3;19.6;29.4;99.3;3.9;
675;18.3;19.7;29.4;99.2;3.4;
676;18.3;19.6;29.5;99.3;4.1;
677;18.3;19.6;29.5;99.3;3.4;
678;18.3;19.5;29.5;99.3;4.1;
679;18.3;19.5;29.5;99.3;3.4;
680;18.3;19.4;29.5;99.3;3.9;
681;18.3;19.3;29.5;99.3;3.4;
682;18.3;19.9;29.5;99.3;4.1;
683;18.3;19.6;29.5;99.3;3.4;
684;18.3;19.6;29.5;99.3;4.1;
685;18.3;19.4;29.5;99.3;3.7;
686;18.3;19.8;29.5;99.3;4.1;
687;18.3;19.9;29.5;99.3;3.7;
688;18.3;19.4;29.5;99.3;4.1;
689;18.3;19.3;29.5;99.3;3.7;
690;18.3;19.6;29.6;99.3;4.1;
691;18.3;19.3;29.6;99.3;3.7;
692;18.3;19.8;29.6;99.3;4.1;
693;18.3;19.5;29.6;99.3;3.7;
694;18.3;19.9;29.6;99.2;4.2;
695;18.3;19.5;29.6;99.3;3.7;
696;18.3;19.7;29.6;99.3;4.2;
697;18.3;19.6;29.6;99.3;3.5;
698;18.3;19.8;29.6;99.3;4.1;
699;18.3;19.7;29.6;99.3;3.5;
700;18.3;19.4;29.6;99.3;4.1;
701;18.3;19.4;29.6;99.3;3.7;
702;18.3;19.6;29.6;99.3;4.1;
703;18.3;19.9;29.6;99.3;3.5;
704;18.3;20.0;29.6;99.3;4.1;
705;18.3;19.6;29.6;99.3;3.7;
706;18.3;19.7;29.6;99.3;4.1;
707;18.3;19.7;29.6;99.3;3.5;
708;18.3;19.5;29.6;99.3;4.1;
709;18.3;19.8;29.6;99.2;3.7;
710;18.3;19.6;29.6;99.2;4.2;
711;18.3;19.6;29.6;99.2;3.5;
712;18.3;19.5;29.6;99.2;4.2;
713;18.3;19.5;29.5;99.2;3.7;
714;18.3;19.6;29.5;99.2;4.1;
715;18.3;19.7;29.5;99.2;3.4;
716;18.3;19.7;29.5;99.2;4.1;
717;18.3;19.7;29.5;99.2;3.5;
718;18.3;19.6;29.5;99.2;4.1;
719;18.3;19.5;29.5;99.2;3.7;
720;18.3;19.7;29.5;99.2;4.1;
721;18.3;19.6;29.5;99.2;3.5;
722;18.3;19.5;29.5;99.2;4.1;
723;18.3;19.5;29.5;99.2;3.5;
724;18.3;19.4;29.5;99.2;3.9;
725;18.3;19.7;29.5;99.2;3.5;
726;18.3;19.5;29.5;99.2;4.1;
727;18.3;19.6;29.5;99.2;3.5;
728;18.3;19.7;29.5;99.3;4.1;
729;18.3;19.6;29.5;99.3;3.4;
730;18.3;19.6;29.5;99.3;3.9;
731;18.3;19.5;29.5;99.3;3.7;
732;18.3;19.5;29.5;99.3;4.1;
733;18.3;19.3;29.5;99.3;3.5;
734;18.3;19.6;29.5;99.3;4.1;
735;18.3;19.6;29.5;99.3;3.7;
736;18.3;19.5;29.5;99.3;3.9;
737;18.3;19.6;29.5;99.3;3.5;
738;18.3;19.4;29.5;99.3;4.1;
739;18.3;19.8;29.5;99.3;3.5;
740;18.3;19.7;29.5;99.2;4.1;
741;18.3;19.5;29.5;99.3;3.5;
742;18.3;19.8;29.6;99.3;4.1;
743;18.3;19.8;29.6;99.3;3.5;
744;18.3;19.5;29.6;99.2;4.1;
745;18.3;19.8;29.6;99.3;3.5;
746;18.3;19.2;29.6;99.3;4.1;
747;18.3;19.5;29.6;99.3;3.5;
748;18.3;19.3;29.6;99.3;4.1;
749;18.3;19.7;29.6;99.3;3.5;
750;18.3;19.7;29.6;99.3;4.1;
751;18.3;19.6;29.6;99.3;3.4;
752;18.3;19.6;29.7;99.3;4.2;
753;18.3;19.7;29.7;99.3;3.5;
754;18.3;19.8;29.7;99.3;4.1;
755;18.3;19.6;29.7;99.2;3.5;
756;18.3;19.6;29.7;99.2;3.9;
757;18.3;19.5;29.7;99.3;3.5;
758;18.3;19.5;29.7;99.3;4.1;
759;18.3;19.5;29.8;99.2;3.4;
760;18.3;19.4;29.8;99.2;4.1;
761;18.3;19.1;29.8;99.2;3.5;
762;18.3;19.5;29.8;99.2;3.9;
763;18.3;19.4;29.8;99.2;3.4;
764;18.3;19.5;29.8;99.2;4.1;
765;18.3;19.7;29.8;99.2;3.5;
766;18.3;19.5;29.8;99.2;4.1;
767;18.3;19.6;29.8;99.2;3.4;
768;18.3;19.9;29.8;99.3;4.1;
769;18.3;19.8;29.8;99.3;3.5;
770;18.3;19.6;29.8;99.3;4.2;
771;18.3;19.5;29.8;99.3;3.5;
772;18.3;19.9;29.8;99.3;4.1;
773;18.3;19.5;29.8;99.3;3.5;
774;18.3;19.6;29.8;99.3;4.1;
775;18.3;19.8;29.8;99.3;3.5;
776;18.4;19.5;29.8;99.3;4.2;
777;18.3;19.8;29.8;99.3;3.7;
778;18.3;19.7;29.8;99.3;4.1;
779;18.3;19.3;29.8;99.3;3.5;
780;18.4;19.6;29.8;99.3;4.1;
781;18.3;19.1;29.8;99.3;3.7;
782;18.4;19.7;29.8;99.3;4.1;
783;18.4;19.7;29.8;99.2;3.5;
784;18.4;19.6;29.8;99.2;4.1;
785;18.3;19.5;29.8;99.2;3.4;
786;18.4;19.9;29.8;99.2;4.1;
787;18.3;19.6;29.8;99.2;3.5;
788;18.3;19.5;29.8;99.2;4.1;
789;18.3;19.6;29.8;99.2;3.5;
790;18.3;19.5;29.8;99.2;4.1;
791;18.4;19.3;29.8;99.2;3.7;
792;18.3;19.6;29.8;99.3;4.1;
793;18.4;19.7;29.8;99.3;3.5;
794;18.4;19.5;29.8;99.3;4.1;
795;18.3;19.4;29.8;99.2;3.4;
796;18.3;19.5;29.8;99.3;4.1;
797;18.4;19.7;29.8;99.3;3.7;
798;18.3;19.6;29.8;99.3;4.2;
799;18.3;19.4;29.8;99.3;3.5;
800;18.3;19.6;29.8;99.3;4.2;
801;18.4;19.6;29.8;99.3;3.5;
802;18.4;19.1;29.8;99.3;3.9;
803;18.3;19.5;29.8;99.3;3.5;
804;18.3;19.8;29.8;99.3;4.1;
805;18.3;19.5;29.8;99.3;3.5;
806;18.3;19.7;29.8;99.3;4.1;
807;18.3;19.4;29.8;99.3;3.5;
808;18.3;19.4;29.8;99.3;3.9;
809;18.3;19.6;29.7;99.3;3.7;
810;18.3;19.4;29.7;99.3;4.1;
811;18.3;19.5;29.7;99.2;3.7;
812;18.3;19.7;29.7;99.2;4.1;
813;18.3;19.6;29.7;99.2;3.5;
814;18.3;19.8;29.7;99.2;4.1;
815;18.3;19.5;29.7;99.2;3.7;
816;18.3;19.6;29.7;99.2;4.1;
817;18.3;19.4;29.7;99.2;3.5;
818;18.3;19.8;29.7;99.2;4.2;
819;18.3;19.4;29.8;99.2;3.7;
820;18.3;19.9;29.8;99.3;4.2;
821;18.3;19.4;29.8;99.3;3.7;
822;18.3;19.4;29.8;99.3;4.1;
823;18.3;19.7;29.8;99.3;3.4;
824;18.3;19.8;29.8;99.3;4.2;
825;18.3;19.6;29.8;99.3;3.5;
826;18.3;19.5;29.8;99.3;3.9;
827;18.3;19.8;29.8;99.3;3.5;
828;18.3;19.9;29.8;99.3;4.1;
829;18.3;19.4;29.8;99.3;3.5;
830;18.3;19.6;29.8;99.3;3.9;
831;18.3;19.2;29.8;99.3;3.4;
832;18.3;19.5;29.9;99.3;4.2;
833;18.4;19.9;29.9;99.3;3.4;
834;18.4;19.6;29.9;99.3;3.9;
835;18.4;19.6;29.9;99.3;3.7;
836;18.3;19.5;29.9;99.3;4.1;
837;18.3;19.5;29.9;99.3;3.7;
838;18.3;19.5;29.9;99.3;4.1;
839;18.3;19.4;29.8;99.3;3.7;
840;18.3;19.3;29.8;99.3;4.1;
841;18.3;19.7;29.8;99.3;3.5;
842;18.4;19.7;29.8;99.3;3.9;
843;18.3;19.6;29.8;99.3;3.7;
844;18.3;19.5;29.8;99.3;4.1;
845;18.3;19.3;29.8;99.3;3.7;
846;18.4;19.6;29.8;99.3;4.2;
847;18.3;19.7;29.8;99.3;3.5;
848;18.4;19.8;29.8;99.3;4.2;
849;18.3;19.6;29.8;99.3;3.5;
850;18.3;19.4;29.8;99.2;4.1;
851;18.3;19.5;29.8;99.3;3.7;
852;18.3;19.4;29.8;99.3;3.9;
853;18.3;19.5;29.8;99.3;3.7;
854;18.3;19.8;29.8;99.3;4.2;
855;18.3;19.6;29.8;99.3;3.5;
856;18.4;19.4;29.8;99.3;4.2;
857;18.3;19.6;29.8;99.3;3.5;
858;18.3;19.5;29.8;99.2;3.9;
859;18.3;19.5;29.8;99.3;3.5;
860;18.4;19.6;29.8;99.3;4.1;
861;18.4;19.5;29.8;99.3;3.4;
862;18.3;19.6;29.8;99.3;3.9;
863;18.3;19.7;29.8;99.3;3.5;
864;18.3;19.5;29.8;99.3;4.1;
865;18.3;19.6;29.7;99.3;3.5;
866;18.3;19.5;29.7;99.3;4.1;
867;18.3;19.6;29.7;99.3;3.5;
868;18.3;19.6;29.7;99.3;4.1;
869;18.3;19.7;29.7;99.3;3.5;
870;18.3;19.5;29.7;99.3;4.1;
871;18.3;19.5;29.7;99.3;3.5;
872;18.3;19.8;29.7;99.3;4.2;
873;18.4;19.5;29.7;99.3;3.5;
874;18.3;19.8;29.7;99.3;4.1;
875;18.3;19.5;29.7;99.3;3.5;
876;18.4;19.5;29.7;99.3;4.2;
877;18.3;19.9;29.7;99.3;3.7;
878;18.3;19.7;29.7;99.3;4.1;
879;18.3;19.7;29.7;99.3;3.7;
880;18.4;19.7;29.7;99.3;3.9;
881;18.3;19.2;29.7;99.3;3.4;
882;18.4;19.4;29.7;99.3;4.1;
883;18.4;19.6;29.7;99.3;3.6;
884;18.3;19.5;29.7;99.2;4.1;
885;18.4;19.8;29.7;99.3;3.4;
886;18.4;19.8;29.7;99.3;4.1;
887;18.4;19.7;29.7;99.3;3.5;
888;18.4;19.6;29.7;99.3;4.1;
889;18.4;19.2;29.7;99.3;3.5;
890;18.4;19.5;29.7;99.3;4.1;
891;18.3;19.3;29.7;99.3;3.7;
892;18.4;19.4;29.7;99.2;4.2;
893;18.4;19.7;29.7;99.2;3.7;
894;18.4;19.8;29.7;99.3;4.1;
895;18.4;19.8;29.7;99.3;3.7;
896;18.4;19.7;29.7;99.3;4.1;
897;18.4;19.7;29.7;99.3;3.7;
898;18.4;19.9;29.7;99.2;4.1;
899;18.4;19.5;29.7;99.3;3.5;
900;18.4;19.6;29.7;99.3;4.2;
901;18.4;19.5;29.7;99.3;3.7;
902;18.4;19.8;29.7;99.2;3.9;
903;18.4;19.3;29.7;99.2;3.5;
904;18.4;19.6;29.7;99.2;4.1;
905;18.4;19.5;29.7;99.2;3.5;
906;18.4;19.1;29.7;99.2;4.1;
907;18.4;19.6;29.7;99.2;3.4;
908;18.4;19.5;29.7;99.2;4.1;
909;18.4;19.3;29.7;99.2;3.7;
910;18.4;19.5;29.7;99.2;4.1;
911;18.4;19.3;29.7;99.2;3.5;
912;18.4;19.6;29.7;99.2;4.1;
913;18.4;19.3;29.7;99.2;3.5;
914;18.4;19.6;29.7;99.2;4.1;
915;18.4;19.3;29.7;99.3;3.7;
916;18.4;19.6;29.7;99.2;3.9;
917;18.4;19.8;29.7;99.2;3.5;
918;18.4;19.6;29.7;99.2;4.1;
919;18.4;19.9;29.7;99.2;3.4;
920;18.4;19.9;29.7;99.2;4.1;
921;18.4;19.8;29.7;99.2;3.5;
922;18.4;19.6;29.8;99.2;4.1;
923;18.4;19.5;29.8;99.3;3.7;
924;18.4;19.7;29.8;99.3;4.1;
925;18.4;19.4;29.8;99.3;3.4;
926;18.4;19.6;29.8;99.3;3.9;
927;18.4;19.4;29.8;99.3;3.5;
928;18.4;19.4;29.8;99.2;4.1;
929;18.4;19.5;29.8;99.3;3.7;
930;18.4;19.4;29.8;99.3;4.1;
931;18.4;19.8;29.8;99.2;3.5;
932;18.4;19.5;29.8;99.2;4.1;
933;18.4;19.6;29.8;99.2;3.7;
934;18.4;19.4;29.9;99.2;3.9;
935;18.4;20.0;29.9;99.2;3.4;
936;18.4;19.9;29.9;99.2;3.9;
937;18.4;19.4;29.9;99.2;3.4;
938;18.4;19.3;29.9;99.3;4.1;
939;18.4;19.5;29.8;99.2;3.5;
940;18.4;19.3;29.8;99.2;3.9;
941;18.4;19.7;29.8;99.2;3.4;
942;18.4;19.4;29.8;99.2;4.1;
943;18.4;19.4;29.8;99.2;3.5;
944;18.4;19.8;29.8;99.2;4.1;
945;18.4;19.6;29.8;99.2;3.4;
946;18.4;19.3;29.8;99.2;3.9;
947;18.4;19.4;29.8;99.2;3.4;
948;18.4;19.4;29.8;99.2;4.1;
949;18.4;19.3;29.8;99.2;3.5;
950;18.4;19.7;29.8;99.2;4.1;
951;18.4;19.7;29.8;99.2;3.5;
952;18.4;19.2;29.9;99.2;3.9;
953;18.4;19.5;29.9;99.2;3.4;
954;18.4;19.6;29.9;99.2;4.1;
955;18.4;19.4;30.0;99.2;3.5;
956;18.4;19.5;30.0;99.2;3.9;
957;18.4;19.7;30.0;99.2;3.7;
958;18.4;19.3;30.0;99.2;4.1;
959;18.4;19.5;30.1;99.3;3.5;
960;18.4;19.2;30.0;99.2;3.9;
961;18.4;19.6;30.0;99.2;3.5;
962;18.4;19.7;30.0;99.3;4.1;
963;18.4;19.4;30.0;99.2;3.5;
964;18.4;19.9;30.0;99.2;4.1;
965;18.4;19.7;30.0;99.3;3.5;
966;18.4;19.5;30.0;99.3;3.9;
967;18.4;19.5;30.0;99.3;3.5;
968;18.4;19.3;30.0;99.2;4.1;
969;18.4;19.6;30.0;99.3;3.7;
970;18.4;19.3;30.0;99.3;4.1;
971;18.4;19.5;30.0;99.3;3.6;
972;18.4;19.5;29.9;99.3;4.1;
973;18.4;19.5;29.9;99.3;3.5;
974;18.4;19.7;29.9;99.3;3.9;
975;18.4;19.7;29.9;99.3;3.7;
976;18.4;19.5;29.9;99.3;3.9;
977;18.4;19.2;29.9;99.3;3.5;
978;18.4;19.7;29.9;99.3;4.1;
979;18.4;19.4;29.9;99.3;3.5;
980;18.4;19.3;29.9;99.3;4.1;
981;18.4;19.6;29.9;99.3;3.7;
982;18.4;19.2;29.9;99.3;4.1;
983;18.4;19.7;29.9;99.3;3.4;
984;18.4;19.9;29.9;99.3;4.1;
985;18.4;19.7;29.9;99.3;3.5;
986;18.4;19.5;29.8;99.3;4.1;
987;18.4;19.6;29.8;99.3;3.5;
988;18.4;19.7;29.8;99.3;3.9;
989;18.4;19.6;29.8;99.3;3.5;
990;18.4;19.7;29.8;99.3;4.1;
991;18.4;19.5;29.8;99.3;3.4;
992;18.4;19.5;29.8;99.3;4.1;
993;18.4;19.5;29.8;99.2;3.5;
994;18.4;19.7;29.8;99.3;3.9;
995;18.4;19.6;29.8;99.3;3.7;
996;18.4;19.5;29.8;99.3;3.9;
997;18.4;19.6;29.9;99.3;3.4;
998;18.4;19.6;29.9;99.3;3.8;
999;18.4;19.7;29.9;99.3;3.5;
1000;18.4;19.5;29.9;99.3;3.9;
1001;18.4;19.8;29.9;99.3;3.4;
1002;18.4;19.6;30.0;99.3;3.9;
1003;18.4;19.6;30.0;99.3;3.4;
1004;18.4;19.4;30.0;99.3;3.9;
1005;18.4;19.6;30.0;99.3;3.4;
1006;18.4;19.6;30.0;99.3;3.9;
1007;18.4;19.7;30.0;99.3;3.4;
1008;18.4;19.5;30.1;99.3;3.9;
1009;18.4;19.6;30.1;99.3;3.4;
1010;18.4;19.7;30.1;99.3;3.8;
1011;18.4;19.3;30.1;99.3;3.4;
1012;18.4;19.6;30.1;99.2;3.8;
1013;18.4;19.7;30.1;99.3;3.4;
1014;18.4;19.5;30.1;99.3;3.8;
1015;18.4;19.4;30.2;99.3;3.4;
1016;18.4;19.7;30.2;99.3;3.8;
1017;18.4;19.6;30.2;99.3;3.4;
1018;18.4;19.5;30.2;99.3;3.9;
1019;18.4;19.3;30.3;99.3;3.4;
1020;18.4;19.3;30.3;99.3;3.8;
1021;18.4;19.7;30.3;99.2;3.4;
1022;18.4;19.5;30.3;99.3;3.9;
1023;18.4;19.5;30.3;99.2;3.4;
1024;18.4;19.9;30.4;99.2;4.1;
1025;18.4;19.6;30.4;99.2;3.4;
1026;18.4;19.6;30.4;99.2;3.9;
1027;18.4;19.6;30.4;99.2;3.5;
1028;18.4;19.7;30.4;99.2;4.1;
1029;18.4;19.5;30.4;99.2;3.4;
1030;18.4;19.6;30.4;99.2;4.1;
1031;18.4;19.6;30.5;99.3;3.5;
1032;18.4;19.9;30.5;99.2;4.1;
1033;18.4;19.5;30.5;99.2;3.4;
1034;18.4;19.6;30.5;99.2;4.1;
1035;18.4;19.7;30.5;99.2;3.5;
1036;18.4;19.7;30.5;99.2;3.9;
1037;18.4;19.7;30.6;99.2;3.4;
1038;18.4;19.6;30.6;99.2;3.8;
1039;18.4;19.7;30.6;99.3;3.5;
1040;18.4;19.4;30.6;99.3;3.9;
1041;18.4;19.8;30.6;99.3;3.5;
1042;18.4;19.8;30.6;99.3;3.9;
1043;18.4;19.5;30.6;99.3;3.5;
1044;18.4;19.8;30.6;99.3;4.1;
1045;18.4;19.5;30.6;99.3;3.4;
1046;18.4;19.7;30.7;99.3;3.9;
1047;18.4;19.4;30.7;99.3;3.4;
1048;18.4;19.7;30.7;99.2;3.9;
1049;18.4;19.9;30.7;99.3;3.4;
1050;18.4;19.7;30.7;99.3;4.1;
1051;18.4;19.5;30.7;99.3;3.4;
1052;18.4;19.8;30.7;99.3;3.9;
1053;18.4;19.7;30.7;99.3;3.4;
1054;18.4;19.8;30.6;99.3;3.9;
1055;18.4;19.8;30.6;99.3;3.4;
1056;18.4;19.4;30.6;99.3;3.8;
1057;18.4;19.2;30.6;99.3;3.3;
1058;18.4;19.6;30.6;99.3;3.8;
1059;18.4;20.0;30.6;99.3;3.4;
1060;18.4;19.6;30.6;99.3;3.8;
1061;18.4;19.7;30.6;99.3;3.3;
1062;18.4;19.2;30.6;99.3;3.7;
1063;18.4;19.7;30.6;99.3;3.4;
1064;18.4;19.3;30.6;99.3;3.8;
1065;18.4;19.2;30.6;99.3;3.4;
1066;18.4;19.9;30.6;99.3;3.9;
1067;18.4;19.4;30.6;99.3;3.4;
1068;18.4;19.8;30.5;99.3;3.8;
1069;18.4;19.7;30.5;99.3;3.3;
1070;18.4;19.7;30.5;99.3;3.8;
1071;18.4;19.6;30.5;99.3;3.4;
1072;18.4;19.4;30.5;99.3;3.8;
1073;18.4;19.8;30.5;99.3;3.4;
1074;18.4;19.8;30.5;99.3;3.8;
1075;18.4;19.8;30.5;99.3;3.4;
1076;18.4;19.5;30.5;99.3;3.8;
1077;18.4;19.7;30.4;99.3;3.3;
1078;18.4;19.8;30.4;99.3;3.8;
1079;18.4;19.7;30.4;99.3;3.4;
1080;18.4;19.3;30.4;99.3;3.8;
1081;18.4;19.4;30.4;99.3;3.3;
1082;18.4;19.4;30.4;99.3;3.7;
1083;18.4;19.6;30.4;99.3;3.4;
1084;18.4;19.5;30.4;99.3;3.8;
1085;18.4;19.4;30.4;99.3;3.3;
1086;18.4;19.8;30.4;99.3;3.8;
1087;18.4;19.8;30.4;99.3;3.3;
1088;18.4;19.3;30.4;99.3;3.8;
1089;18.4;19.8;30.4;99.3;3.4;
1090;18.4;19.6;30.4;99.3;3.8;
1091;18.4;19.2;30.4;99.3;3.1;
1092;18.4;19.4;30.4;99.3;3.8;
1093;18.4;19.6;30.4;99.3;3.3;
1094;18.4;19.8;30.5;99.2;3.7;
1095;18.4;19.7;30.5;99.2;3.3;
1096;18.4;19.7;30.5;99.2;3.8;
1097;18.4;19.7;30.5;99.2;3.3;
1098;18.4;19.4;30.5;99.2;3.8;
1099;18.4;19.6;30.5;99.2;3.3;
1100;18.4;19.5;30.5;99.2;3.8;
1101;18.4;19.5;30.5;99.2;3.3;
1102;18.4;19.8;30.5;99.2;3.8;
1103;18.4;19.6;30.6;99.2;3.3;
1104;18.4;19.5;30.6;99.2;3.8;
1105;18.4;19.8;30.6;99.2;3.4;
1106;18.4;19.8;30.6;99.2;3.9;
1107;18.4;19.8;30.7;99.2;3.4;
1108;18.4;19.5;30.7;99.2;3.9;
1109;18.4;19.6;30.7;99.3;3.4;
1110;18.4;19.4;30.8;99.3;3.9;
1111;18.4;19.4;30.8;99.2;3.4;
1112;18.4;19.7;30.8;99.2;3.8;
1113;18.4;19.6;30.9;99.2;3.4;
1114;18.4;19.2;30.9;99.2;3.9;
1115;18.4;19.6;30.9;99.2;3.4;
1116;18.4;19.6;31.0;99.2;3.8;
1117;18.4;19.7;31.0;99.2;3.3;
1118;18.4;19.7;31.0;99.2;3.7;
1119;18.4;19.5;31.0;99.2;3.1;
1120;18.4;19.8;31.0;99.3;3.8;
1121;18.4;19.7;31.1;99.2;3.4;
1122;18.4;19.9;31.1;99.2;3.8;
1123;18.4;19.7;31.1;99.3;3.4;
1124;18.4;19.7;31.1;99.2;3.8;
1125;18.4;19.7;31.1;99.2;3.4;
1126;18.4;19.8;31.1;99.2;3.9;
1127;18.4;19.8;31.1;99.3;3.4;
1128;18.4;19.6;31.1;99.2;3.8;
1129;18.4;19.6;31.1;99.2;3.4;
1130;18.4;19.5;31.1;99.2;3.8;
1131;18.4;19.5;31.0;99.3;3.4;
1132;18.4;19.6;31.0;99.2;3.8;
1133;18.4;19.7;31.0;99.2;3.4;
1134;18.4;19.8;31.0;99.2;3.9;
1135;18.4;19.6;30.9;99.2;3.4;
1136;18.4;19.5;30.9;99.2;3.8;
1137;18.4;19.6;30.8;99.2;3.4;
1138;18.4;19.8;30.8;99.2;3.9;
1139;18.4;19.7;30.8;99.2;3.4;
1140;18.4;19.4;30.7;99.2;3.8;
1141;18.4;19.5;30.7;99.2;3.5;
1142;18.4;19.6;30.7;99.2;3.8;
1143;18.4;19.8;30.7;99.2;3.5;
1144;18.4;20.0;30.7;99.2;3.8;
1145;18.4;19.9;30.7;99.2;3.4;
1146;18.4;19.7;30.7;99.2;3.8;
1147;18.4;19.9;30.7;99.2;3.4;
1148;18.4;19.7;30.7;99.2;3.8;
1149;18.4;19.7;30.7;99.3;3.3;
1150;18.4;19.4;30.8;99.3;3.8;
1151;18.4;19.4;30.8;99.2;3.4;
1152;18.4;20.0;30.8;99.2;3.8;
1153;18.4;19.5;30.8;99.2;3.3;
1154;18.4;19.7;30.8;99.3;3.8;
1155;18.4;19.8;30.8;99.3;3.3;
1156;18.4;19.5;30.8;99.2;3.8;
1157;18.4;19.7;30.8;99.3;3.4;
1158;18.4;19.7;30.8;99.3;3.8;
1159;18.4;19.6;30.8;99.3;3.3;
1160;18.4;19.6;30.8;99.2;3.8;
1161;18.4;19.8;30.8;99.3;3.4;
1162;18.4;19.6;30.8;99.3;3.9;
1163;18.4;20.2;30.8;99.2;3.5;
1164;18.4;19.9;30.8;99.2;3.9;
1165;18.4;19.6;30.8;99.3;3.4;
1166;18.4;19.6;30.8;99.3;3.9;
1167;18.4;19.8;30.8;99.3;3.4;
1168;18.4;19.9;30.8;99.3;4.1;
1169;18.4;19.4;30.8;99.3;3.5;
1170;18.4;19.4;30.7;99.3;3.9;
1171;18.4;19.7;30.7;99.3;3.4;
1172;18.4;19.6;30.7;99.3;3.9;
1173;18.4;19.8;30.7;99.3;3.4;
1174;18.4;19.4;30.7;99.3;3.9;
1175;18.4;19.4;30.7;99.3;3.4;
1176;18.4;19.5;30.7;99.3;4.1;
1177;18.4;19.6;30.7;99.3;3.4;
1178;18.4;20.2;30.7;99.3;4.1;
1179;18.4;19.5;30.7;99.3;3.4;
1180;18.4;19.6;30.7;99.3;4.1;
1181;18.4;19.8;30.6;99.3;3.5;
1182;18.4;19.3;30.6;99.3;4.1;
1183;18.4;19.6;30.6;99.3;3.5;
1184;18.4;19.3;30.6;99.2;3.9;
1185;18.4;19.7;30.6;99.3;3.7;
1186;18.4;19.4;30.6;99.3;4.1;
1187;18.4;19.3;30.6;99.3;3.5;
1188;18.4;19.5;30.6;99.3;4.1;
1189;18.4;19.5;30.6;99.3;3.4;
1190;18.4;19.6;30.6;99.3;3.9;
1191;18.4;19.6;30.6;99.3;3.4;
1192;18.4;19.5;30.6;99.3;3.9;
1193;18.4;19.6;30.6;99.2;3.5;
1194;18.4;19.6;30.5;99.3;4.1;
1195;18.4;19.4;30.5;99.3;3.5;
1196;18.4;19.7;30.5;99.3;4.1;
1197;18.4;19.5;30.5;99.3;3.7;
